,filename,season,tod,ebird_code,country,counts
8571,XC293818.wav,winter,day,sonspa,United States,100
8572,XC293822.wav,winter,day,rebwoo,United States,100
8587,XC294004.wav,summer,morning,swaspa,Canada,100
8589,XC294009.wav,summer,morning,indbun,Canada,100
8606,XC294187.wav,winter,day,purfin,United States,100
8607,XC294188.wav,winter,day,purfin,United States,100
8608,XC294191.wav,winter,day,bewwre,United States,100
8615,XC294256.wav,summer,morning,amegfi,Canada,100
8622,XC294367.wav,summer,morning,whcspa,United States,100
8624,XC294424.wav,summer,day,amegfi,Canada,100
8626,XC294426.wav,summer,day,swaspa,Canada,100
8627,XC294427.wav,summer,day,swaspa,Canada,100
8629,XC294429.wav,summer,day,comgra,Canada,100
8630,XC294460.wav,summer,morning,amerob,United States,100
8633,XC294519.wav,spring,morning,comgra,Canada,100
8644,XC294764.wav,spring,morning,bnhcow,United States,100
8655,XC295303.wav,winter,day,dowwoo,United States,100
8656,XC295325.wav,winter,morning,whbnut,United States,100
8662,XC295400.wav,winter,day,foxspa,United States,100
8667,XC295476.wav,winter,day,whbnut,United States,100
8681,XC295936.wav,winter,day,purfin,United States,100
8698,XC296306.wav,summer,day,whbnut,United States,100
8703,XC296463.wav,winter,day,swaspa,United States,100
8709,XC296660.wav,spring,day,bewwre,United States,100
8710,XC296661.wav,winter,morning,rebwoo,United States,100
8725,XC296918.wav,winter,day,annhum,United States,100
8727,XC296934.wav,winter,day,gockin,United States,100
8737,XC297273.wav,summer,day,warvir,United States,100
8742,XC297296.wav,winter,day,annhum,United States,100
8749,XC297439.wav,spring,morning,whbnut,United States,100
8750,XC297440.wav,spring,morning,annhum,United States,100
8752,XC297450.wav,spring,day,spotow,United States,100
8762,XC297468.wav,spring,day,annhum,United States,100
8763,XC297469.wav,spring,day,marwre,United States,100
8766,XC297476.wav,spring,day,pasfly,United States,100
8767,XC297477.wav,spring,day,pasfly,United States,100
8771,XC297482.wav,spring,day,sonspa,United States,100
8777,XC297504.wav,spring,day,buggna,United States,100
8783,XC297529.wav,spring,morning,herthr,United States,100
8804,XC298046.wav,summer,morning,whbnut,United States,100
8805,XC298059.wav,spring,day,whbnut,United States,100
8806,XC298097.wav,fall,day,whbnut,United States,100
8807,XC298098.wav,summer,day,whbnut,United States,100
8808,XC298100.wav,spring,day,whbnut,United States,100
8812,XC298168.wav,winter,day,swaspa,United States,100
8818,XC298361.wav,spring,morning,dowwoo,Canada,100
8819,XC298362.wav,spring,morning,amegfi,Canada,100
8823,XC298400.wav,winter,day,cacwre,United States,100
8829,XC298454.wav,summer,day,sonspa,Canada,100
8835,XC298587.wav,spring,day,whbnut,United States,100
8839,XC298746.wav,summer,morning,herthr,Canada,100
8840,XC298753.wav,winter,day,whbnut,United States,100
8844,XC298757.wav,winter,day,whbnut,United States,100
8845,XC298773.wav,summer,morning,herthr,Canada,100
8855,XC298971.wav,summer,morning,purfin,Canada,100
8864,XC299244.wav,spring,day,bkhgro,United States,100
8871,XC299357.wav,spring,morning,bnhcow,United States,100
8883,XC299732.wav,spring,day,herthr,United States,100
8884,XC299734.wav,winter,morning,herthr,United States,100
8888,XC299851.wav,spring,day,herthr,United States,100
8894,XC301089.wav,spring,morning,herthr,United States,100
8895,XC301093.wav,spring,night,herthr,United States,100
8896,XC301152.wav,summer,day,herthr,United States,100
8898,XC301214.wav,spring,day,herthr,United States,100
8904,XC301364.wav,winter,night,whbnut,United States,100
8918,XC301678.wav,winter,day,sonspa,United States,100
8927,XC301851.wav,winter,morning,sonspa,United States,100
8943,XC302250.wav,spring,day,whcspa,Canada,100
8955,XC302322.wav,winter,day,buggna,United States,100
8969,XC302421.wav,summer,morning,warvir,Canada,100
8981,XC302540.wav,summer,morning,astfly,United States,100
8982,XC302542.wav,summer,morning,astfly,United States,100
8985,XC302550.wav,summer,day,sonspa,Canada,100
8988,XC302554.wav,spring,day,pasfly,Canada,100
8990,XC302564.wav,fall,morning,marwre,Canada,100
8991,XC302566.wav,fall,day,swaspa,Canada,100
8992,XC302567.wav,fall,day,swaspa,Canada,100
8994,XC302569.wav,summer,unknown,spotow,United States,100
8996,XC302574.wav,spring,day,dowwoo,Canada,100
8997,XC302575.wav,spring,day,dowwoo,Canada,100
8998,XC302581.wav,winter,day,purfin,Canada,100
9006,XC302644.wav,winter,day,amerob,Canada,100
9009,XC302647.wav,winter,day,purfin,Canada,100
9012,XC302773.wav,summer,unknown,spotow,United States,100
9016,XC302917.wav,spring,day,rebwoo,United States,100
9019,XC302932.wav,spring,day,norcar,United States,100
9035,XC304273.wav,spring,morning,scoori,United States,100
9036,XC304426.wav,winter,day,cacwre,United States,100
9065,XC304859.wav,winter,day,comgra,United States,100
9077,XC305133.wav,winter,day,gockin,United States,100
9078,XC305135.wav,winter,day,whbnut,United States,100
9094,XC305798.wav,winter,day,bkhgro,Mexico,100
9095,XC305799.wav,winter,day,bkhgro,Mexico,100
9099,XC305874.wav,spring,day,gockin,Mexico,100
9100,XC305875.wav,spring,day,gockin,Mexico,100
9109,XC306138.wav,winter,day,whbnut,United States,100
9145,XC306680.wav,spring,day,bewwre,United States,100
9146,XC306748.wav,spring,day,sonspa,United States,100
9156,XC306929.wav,spring,morning,comgra,Canada,100
9162,XC306941.wav,spring,morning,sonspa,Mexico,100
9164,XC306947.wav,winter,day,norcar,United States,100
9170,XC307349.wav,spring,day,comgra,Canada,100
9171,XC307445.wav,spring,morning,bewwre,Mexico,100
9172,XC307449.wav,spring,morning,wesmea,United States,100
9173,XC307459.wav,spring,morning,wesmea,United States,100
9174,XC307460.wav,spring,morning,wesmea,United States,100
9179,XC307484.wav,spring,morning,amerob,United States,100
9189,XC307685.wav,winter,day,comgra,United States,100
9192,XC307688.wav,winter,day,foxspa,United States,100
9198,XC307824.wav,spring,day,gockin,United States,100
9202,XC307976.wav,spring,morning,spotow,United States,100
9203,XC307981.wav,spring,morning,spotow,United States,100
9214,XC308580.wav,fall,day,astfly,Mexico,100
9224,XC308762.wav,fall,day,bulori,Mexico,100
9249,XC309318.wav,spring,morning,amerob,United States,100
9263,XC309636.wav,spring,day,amerob,United States,100
9265,XC309650.wav,spring,day,sonspa,United States,100
9272,XC309697.wav,spring,day,bewwre,Mexico,100
9282,XC309923.wav,spring,morning,buggna,United States,100
9283,XC309926.wav,spring,morning,buggna,United States,100
9284,XC309928.wav,spring,morning,amerob,United States,100
9287,XC309933.wav,spring,day,buggna,United States,100
9292,XC309998.wav,spring,morning,bnhcow,United States,100
9317,XC31023.wav,spring,unknown,amegfi,United States,100
9324,XC310256.wav,spring,day,amerob,United States,100
9347,XC310687.wav,spring,day,indbun,United States,100
9348,XC310688.wav,spring,day,indbun,United States,100
9350,XC310761.wav,spring,morning,purfin,United States,100
9351,XC310763.wav,summer,day,purfin,United States,100
9360,XC31088.wav,spring,unknown,swaspa,United States,100
9361,XC31090.wav,spring,unknown,swaspa,United States,100
9366,XC310950.wav,spring,day,marwre,United States,100
9368,XC310954.wav,spring,day,whbnut,United States,100
9369,XC31100.wav,spring,unknown,indbun,United States,100
9374,XC311060.wav,fall,day,gockin,United States,100
9375,XC311061.wav,spring,day,rebwoo,United States,100
9376,XC311063.wav,spring,day,rebwoo,United States,100
9377,XC311064.wav,spring,day,rebwoo,United States,100
9393,XC31132.wav,spring,unknown,warvir,United States,100
9419,XC311714.wav,spring,day,norcar,United States,100
9420,XC311716.wav,spring,day,sonspa,United States,100
9440,XC311953.wav,spring,day,comgra,United States,100
9441,XC311957.wav,spring,day,rebwoo,United States,100
9468,XC312376.wav,spring,morning,gockin,United States,100
9481,XC312596.wav,spring,day,swaspa,Canada,100
9485,XC31263.wav,summer,unknown,swaspa,United States,100
9486,XC31264.wav,summer,unknown,swaspa,United States,100
9487,XC31265.wav,summer,unknown,swaspa,United States,100
9488,XC31268.wav,summer,unknown,swaspa,United States,100
9499,XC312718.wav,spring,day,bnhcow,United States,100
9502,XC312730.wav,spring,morning,whbnut,United States,100
9504,XC312736.wav,spring,morning,sonspa,United States,100
9526,XC313062.wav,spring,day,bnhcow,United States,100
9530,XC313066.wav,spring,day,dowwoo,United States,100
9531,XC313078.wav,spring,morning,whcspa,United States,100
9549,XC313272.wav,spring,day,buggna,United States,100
9559,XC313330.wav,spring,morning,dowwoo,United States,100
9560,XC313331.wav,spring,morning,dowwoo,United States,100
9562,XC313351.wav,spring,morning,amerob,United States,100
9563,XC313352.wav,spring,day,amerob,United States,100
9571,XC31342.wav,summer,unknown,indbun,United States,100
9572,XC313423.wav,spring,morning,norcar,United States,100
9573,XC313426.wav,spring,morning,rebwoo,United States,100
9578,XC313463.wav,spring,morning,amegfi,United States,100
9579,XC313464.wav,spring,morning,buggna,United States,100
9592,XC313507.wav,spring,morning,buggna,United States,100
9593,XC313512.wav,spring,day,norcar,United States,100
9605,XC313678.wav,spring,day,amegfi,United States,100
9606,XC313679.wav,spring,day,amegfi,United States,100
9607,XC313680.wav,spring,day,amegfi,United States,100
9608,XC313681.wav,spring,day,amegfi,United States,100
9615,XC313741.wav,spring,day,buggna,United States,100
9618,XC313765.wav,spring,day,dowwoo,United States,100
9619,XC313769.wav,spring,day,norcar,United States,100
9639,XC314105.wav,spring,day,pasfly,United States,100
9642,XC314130.wav,spring,morning,cacwre,United States,100
9644,XC314141.wav,spring,morning,norcar,United States,100
9648,XC314187.wav,spring,day,comgra,United States,100
9656,XC314413.wav,spring,morning,bewwre,Mexico,100
9668,XC314681.wav,spring,morning,bnhcow,United States,100
9674,XC314843.wav,spring,morning,indbun,United States,100
9677,XC314875.wav,spring,morning,buggna,United States,100
9682,XC314892.wav,spring,day,indbun,United States,100
9684,XC314938.wav,spring,day,indbun,United States,100
9685,XC314950.wav,spring,day,buggna,United States,100
9691,XC315086.wav,spring,day,marwre,United States,100
9693,XC315088.wav,spring,day,marwre,United States,100
9703,XC315151.wav,spring,morning,norcar,United States,100
9707,XC315159.wav,spring,day,purfin,United States,100
9714,XC315279.wav,spring,morning,buggna,United States,100
9720,XC315291.wav,spring,day,bnhcow,United States,100
9722,XC315294.wav,spring,day,buggna,United States,100
9723,XC315295.wav,spring,day,buggna,United States,100
9725,XC315299.wav,spring,day,amegfi,United States,100
9743,XC315597.wav,spring,morning,dowwoo,United States,100
9744,XC315598.wav,spring,morning,amegfi,United States,100
9760,XC315747.wav,spring,day,buggna,United States,100
9766,XC315780.wav,spring,day,buggna,United States,100
9776,XC316014.wav,spring,day,dowwoo,Canada,100
9781,XC316104.wav,spring,day,norcar,United States,100
9786,XC316162.wav,spring,day,astfly,United States,100
9794,XC316287.wav,spring,morning,buggna,United States,100
9795,XC316288.wav,spring,morning,comgra,United States,100
9805,XC316436.wav,spring,morning,buggna,United States,100
9817,XC316534.wav,spring,morning,marwre,United States,100
9819,XC316630.wav,spring,day,marwre,United States,100
9825,XC316686.wav,spring,morning,warvir,United States,100
9826,XC31670.wav,spring,morning,bkhgro,Mexico,100
9836,XC317007.wav,spring,morning,comgra,United States,100
9848,XC317090.wav,spring,morning,spotow,United States,100
9863,XC317201.wav,spring,morning,marwre,United States,100
9869,XC317245.wav,spring,morning,buggna,United States,100
9870,XC317266.wav,spring,morning,norcar,United States,100
9874,XC317301.wav,winter,day,swaspa,United States,100
9877,XC317502.wav,spring,morning,norcar,United States,100
9898,XC317831.wav,spring,morning,herthr,Canada,100
9900,XC317862.wav,spring,morning,whbnut,United States,100
9908,XC317961.wav,spring,morning,bkhgro,United States,100
9926,XC318283.wav,spring,day,bewwre,United States,100
9931,XC318365.wav,spring,day,astfly,United States,100
9943,XC318488.wav,spring,morning,amegfi,United States,100
9953,XC318693.wav,spring,day,indbun,United States,100
9957,XC318748.wav,spring,morning,bkhgro,Mexico,100
9974,XC318913.wav,spring,morning,dowwoo,United States,100
9975,XC318914.wav,spring,morning,dowwoo,United States,100
9986,XC319145.wav,spring,morning,spotow,United States,100
10000,XC319404.wav,spring,morning,foxspa,Canada,100
10003,XC319430.wav,spring,morning,bkhgro,Mexico,100
10004,XC319431.wav,spring,morning,bkhgro,Mexico,100
10006,XC319444.wav,spring,morning,cacwre,United States,100
10012,XC319571.wav,summer,day,spotow,Canada,100
10016,XC319660.wav,spring,morning,purfin,Canada,100
10026,XC319723.wav,spring,day,warvir,United States,100
10044,XC320058.wav,spring,day,comgra,United States,100
10046,XC320099.wav,summer,day,bnhcow,United States,100
10054,XC320236.wav,summer,morning,comgra,United States,100
10059,XC320270.wav,summer,day,gnttow,United States,100
10060,XC320328.wav,spring,morning,gnttow,United States,100
10061,XC320333.wav,summer,day,indbun,United States,100
10065,XC320357.wav,spring,day,bnhcow,United States,100
10066,XC320358.wav,spring,day,dowwoo,United States,100
10069,XC320371.wav,summer,night,spotow,United States,100
10082,XC320472.wav,spring,day,amerob,United States,100
10094,XC320493.wav,summer,morning,herthr,United States,100
10095,XC320497.wav,spring,day,norcar,United States,100
10096,XC320503.wav,summer,night,amerob,United States,100
10103,XC320560.wav,summer,day,warvir,United States,100
10105,XC320564.wav,spring,morning,spotow,United States,100
10113,XC320711.wav,summer,day,bkhgro,Canada,100
10126,XC321046.wav,summer,morning,swaspa,Canada,100
10136,XC321375.wav,spring,day,norcar,United States,100
10146,XC321497.wav,summer,day,bewwre,United States,100
10152,XC321555.wav,summer,morning,dowwoo,United States,100
10158,XC321674.wav,summer,day,pasfly,Canada,100
10159,XC321690.wav,summer,day,marwre,Canada,100
10169,XC321716.wav,spring,morning,whcspa,United States,100
10177,XC321748.wav,summer,day,gnttow,United States,100
10182,XC321761.wav,summer,day,bnhcow,United States,100
10186,XC321776.wav,summer,day,warvir,United States,100
10187,XC321777.wav,summer,day,warvir,United States,100
10208,XC321882.wav,summer,day,sonspa,Canada,100
10227,XC321934.wav,summer,day,norcar,United States,100
10240,XC321970.wav,spring,day,whbnut,United States,100
10241,XC321973.wav,spring,morning,whbnut,United States,100
10242,XC321977.wav,spring,morning,whbnut,United States,100
10248,XC322181.wav,summer,morning,gnttow,United States,100
10261,XC322292.wav,summer,morning,brespa,United States,100
10264,XC322426.wav,spring,day,brespa,United States,100
10275,XC322489.wav,summer,morning,indbun,United States,100
10323,XC323143.wav,spring,morning,brespa,United States,100
10327,XC323185.wav,spring,morning,brespa,United States,100
10328,XC323193.wav,spring,day,brespa,United States,100
10330,XC323200.wav,spring,day,brespa,United States,100
10342,XC323220.wav,summer,day,brespa,United States,100
10348,XC323230.wav,summer,day,herthr,United States,100
10349,XC323231.wav,summer,day,herthr,United States,100
10350,XC323235.wav,spring,morning,herthr,United States,100
10351,XC323236.wav,spring,morning,herthr,United States,100
10352,XC323239.wav,spring,morning,herthr,United States,100
10353,XC323240.wav,spring,morning,herthr,United States,100
10354,XC323243.wav,summer,morning,herthr,United States,100
10356,XC323246.wav,summer,night,amerob,United States,100
10359,XC323256.wav,summer,day,indbun,United States,100
10360,XC323257.wav,summer,day,indbun,United States,100
10369,XC323308.wav,summer,day,amegfi,United States,100
10374,XC323406.wav,summer,morning,warvir,United States,100
10389,XC323445.wav,summer,day,warvir,United States,100
10390,XC323446.wav,summer,morning,warvir,United States,100
10391,XC323447.wav,summer,morning,warvir,United States,100
10392,XC323448.wav,summer,morning,warvir,United States,100
10393,XC323453.wav,summer,morning,warvir,United States,100
10394,XC323462.wav,spring,day,warvir,United States,100
10414,XC323823.wav,summer,morning,marwre,United States,100
10430,XC323974.wav,spring,morning,bewwre,United States,100
10431,XC323975.wav,spring,morning,bewwre,United States,100
10432,XC323977.wav,spring,morning,bewwre,United States,100
10433,XC323979.wav,spring,day,bewwre,United States,100
10434,XC323981.wav,spring,morning,bewwre,United States,100
10441,XC324039.wav,spring,morning,cacwre,United States,100
10442,XC324044.wav,spring,morning,cacwre,United States,100
10443,XC324045.wav,spring,morning,cacwre,United States,100
10444,XC324054.wav,summer,morning,cacwre,United States,100
10445,XC324055.wav,summer,morning,cacwre,United States,100
10446,XC324057.wav,spring,morning,cacwre,United States,100
10447,XC324059.wav,summer,morning,cacwre,United States,100
10453,XC324176.wav,spring,day,swaspa,United States,100
10457,XC324272.wav,spring,morning,astfly,United States,100
10471,XC324344.wav,summer,day,amegfi,United States,100
10472,XC324355.wav,spring,day,norcar,Mexico,100
10473,XC324384.wav,summer,morning,whcspa,United States,100
10476,XC324394.wav,summer,day,amerob,Canada,100
10482,XC324411.wav,spring,morning,norcar,United States,100
10483,XC324443.wav,summer,day,bewwre,Mexico,100
10484,XC324448.wav,summer,day,bewwre,Mexico,100
10503,XC324615.wav,spring,day,comgra,United States,100
10518,XC324884.wav,summer,day,dowwoo,United States,100
10524,XC324953.wav,summer,day,indbun,United States,100
10526,XC324964.wav,summer,morning,spotow,United States,100
10527,XC324965.wav,summer,morning,spotow,United States,100
10533,XC324992.wav,summer,morning,gnttow,United States,100
10534,XC324996.wav,summer,morning,bkhgro,United States,100
10537,XC324999.wav,summer,morning,warvir,United States,100
10538,XC325000.wav,summer,morning,bnhcow,United States,100
10541,XC325005.wav,summer,day,whcspa,United States,100
10544,XC325008.wav,summer,morning,whcspa,United States,100
10546,XC325010.wav,summer,morning,gnttow,United States,100
10549,XC325013.wav,summer,morning,brespa,United States,100
10557,XC325098.wav,summer,day,amegfi,United States,100
10559,XC325117.wav,summer,morning,whcspa,United States,100
10564,XC325131.wav,summer,day,warvir,United States,100
10565,XC325133.wav,summer,day,gnttow,United States,100
10566,XC325137.wav,summer,day,bewwre,United States,100
10573,XC325228.wav,spring,day,spotow,Canada,100
10574,XC325229.wav,spring,morning,bewwre,Canada,100
10576,XC325251.wav,summer,morning,gockin,United States,100
10578,XC325254.wav,summer,day,daejun,Canada,100
10584,XC325266.wav,summer,morning,bkhgro,United States,100
10585,XC325267.wav,summer,morning,bkhgro,United States,100
10593,XC325371.wav,summer,morning,bnhcow,United States,100
10595,XC325379.wav,summer,morning,spotow,United States,100
10609,XC325473.wav,summer,morning,bkhgro,United States,100
10618,XC325524.wav,summer,morning,swaspa,United States,100
10626,XC325658.wav,summer,day,norcar,United States,100
10627,XC325659.wav,summer,day,amegfi,United States,100
10631,XC325690.wav,spring,day,norcar,United States,100
10634,XC325712.wav,summer,day,scoori,United States,100
10645,XC325903.wav,spring,day,comgra,United States,100
10646,XC325904.wav,spring,day,comgra,United States,100
10647,XC325907.wav,spring,day,comgra,United States,100
10658,XC325931.wav,spring,day,comgra,United States,100
10659,XC325932.wav,summer,morning,sonspa,Canada,100
10673,XC326224.wav,summer,day,purfin,Canada,100
10674,XC326246.wav,summer,day,bnhcow,United States,100
10675,XC326247.wav,summer,day,bnhcow,United States,100
10677,XC326272.wav,summer,day,bewwre,United States,100
10679,XC326278.wav,summer,day,herthr,United States,100
10683,XC326403.wav,summer,day,gockin,United States,100
10685,XC326406.wav,summer,morning,whcspa,United States,100
10711,XC326731.wav,spring,morning,indbun,United States,100
10715,XC326775.wav,summer,morning,whbnut,United States,100
10717,XC326857.wav,summer,day,bewwre,Canada,100
10718,XC326864.wav,summer,day,dowwoo,United States,100
10725,XC327136.wav,summer,morning,scoori,United States,100
10743,XC327653.wav,summer,day,whbnut,United States,100
10745,XC327666.wav,summer,day,norcar,United States,100
10747,XC327670.wav,summer,day,amegfi,United States,100
10756,XC327747.wav,summer,day,daejun,United States,100
10759,XC327790.wav,summer,day,indbun,United States,100
10760,XC327795.wav,summer,morning,sonspa,United States,100
10761,XC327796.wav,summer,morning,indbun,United States,100
10773,XC328021.wav,spring,unknown,rebwoo,United States,100
10776,XC328175.wav,summer,day,purfin,United States,100
10777,XC328180.wav,summer,morning,annhum,United States,100
10785,XC328540.wav,summer,morning,bnhcow,United States,100
10788,XC328621.wav,summer,day,herthr,United States,100
10789,XC328623.wav,summer,day,herthr,United States,100
10790,XC328624.wav,summer,day,herthr,United States,100
10793,XC328697.wav,spring,day,foxspa,Canada,100
10824,XC328845.wav,summer,day,foxspa,Canada,100
10831,XC329036.wav,summer,day,swaspa,United States,100
10832,XC329037.wav,summer,day,swaspa,United States,100
10834,XC329041.wav,summer,day,indbun,United States,100
10835,XC329042.wav,summer,day,indbun,United States,100
10839,XC329235.wav,summer,morning,bkhgro,Mexico,100
10845,XC329626.wav,summer,day,whbnut,United States,100
10882,XC330636.wav,summer,day,daejun,United States,100
10886,XC330659.wav,summer,morning,rebwoo,United States,100
10903,XC331395.wav,summer,day,bnhcow,United States,100
10931,XC331815.wav,summer,morning,dowwoo,United States,100
10932,XC331816.wav,summer,morning,gnttow,United States,100
10948,XC332244.wav,summer,morning,dowwoo,United States,100
10963,XC332644.wav,summer,day,bewwre,United States,100
10965,XC332647.wav,summer,morning,dowwoo,United States,100
10989,XC333284.wav,fall,morning,dowwoo,United States,100
11010,XC333643.wav,fall,morning,bewwre,Mexico,100
11014,XC333892.wav,summer,day,warvir,Canada,100
11036,XC333998.wav,summer,day,amegfi,United States,100
11037,XC333999.wav,summer,day,whbnut,United States,100
11044,XC334319.wav,summer,day,indbun,United States,100
11050,XC334630.wav,summer,day,pasfly,United States,100
11066,XC335466.wav,spring,day,whcspa,United States,100
11091,XC335874.wav,spring,morning,purfin,United States,100
11097,XC336000.wav,spring,day,bnhcow,United States,100
11105,XC336819.wav,fall,morning,sonspa,United States,100
11113,XC336955.wav,summer,day,gockin,United States,100
11114,XC336957.wav,fall,day,rebwoo,United States,100
11115,XC337044.wav,fall,day,whbnut,United States,100
11117,XC337069.wav,fall,morning,swaspa,United States,100
11121,XC337405.wav,fall,day,gockin,United States,100
11128,XC337563.wav,summer,morning,wesmea,Mexico,100
11129,XC337566.wav,summer,morning,wesmea,Mexico,100
11130,XC337567.wav,summer,morning,wesmea,Mexico,100
11131,XC337568.wav,summer,morning,wesmea,Mexico,100
11132,XC337569.wav,summer,morning,wesmea,Mexico,100
11133,XC337570.wav,summer,morning,wesmea,Mexico,100
11134,XC337575.wav,summer,morning,wesmea,Mexico,100
11135,XC337704.wav,summer,day,whbnut,Mexico,100
11152,XC338159.wav,spring,morning,pasfly,United States,100
11157,XC338199.wav,spring,day,amerob,United States,100
11159,XC338204.wav,spring,day,bkhgro,United States,100
11168,XC338711.wav,fall,morning,foxspa,United States,100
11169,XC338806.wav,fall,morning,foxspa,United States,100
11170,XC338992.wav,fall,morning,foxspa,United States,100
11172,XC339565.wav,fall,day,bnhcow,United States,100
11173,XC339607.wav,fall,day,purfin,United States,100
11175,XC339642.wav,fall,morning,foxspa,United States,100
11177,XC339645.wav,fall,morning,foxspa,United States,100
11178,XC339647.wav,fall,day,foxspa,United States,100
11180,XC339649.wav,fall,morning,purfin,United States,100
11181,XC339651.wav,fall,morning,swaspa,United States,100
11182,XC339653.wav,fall,morning,purfin,United States,100
11183,XC339654.wav,fall,morning,swaspa,United States,100
11212,XC341228.wav,winter,morning,bkhgro,Mexico,100
11215,XC341257.wav,spring,morning,bnhcow,United States,100
11218,XC341484.wav,winter,day,purfin,United States,100
11223,XC341516.wav,summer,day,brespa,United States,100
11224,XC341517.wav,summer,day,brespa,United States,100
11225,XC341518.wav,summer,day,brespa,United States,100
11236,XC341864.wav,summer,morning,dowwoo,United States,100
11243,XC342060.wav,spring,morning,brespa,United States,100
11246,XC342272.wav,winter,morning,swaspa,United States,100
11247,XC342276.wav,spring,day,bulori,United States,100
11248,XC342339.wav,winter,morning,purfin,United States,100
11253,XC342484.wav,spring,day,wesmea,United States,100
11256,XC342554.wav,winter,morning,marwre,United States,100
11260,XC342584.wav,spring,day,bulori,United States,100
11289,XC343930.wav,spring,morning,rebwoo,United States,100
11290,XC344143.wav,winter,morning,swaspa,United States,100
11291,XC344144.wav,winter,morning,swaspa,United States,100
11292,XC344155.wav,winter,morning,comgra,United States,100
11299,XC344283.wav,winter,day,rebwoo,United States,100
11305,XC344646.wav,winter,morning,comgra,United States,100
11323,XC344964.wav,spring,day,purfin,Canada,100
11324,XC344965.wav,summer,morning,amegfi,Canada,100
11327,XC345023.wav,winter,morning,comgra,United States,100
11335,XC345281.wav,winter,morning,comgra,United States,100
11336,XC345282.wav,winter,morning,comgra,United States,100
11359,XC345872.wav,winter,morning,comgra,United States,100
11360,XC345873.wav,winter,morning,comgra,United States,100
11368,XC346076.wav,winter,day,comgra,United States,100
11376,XC347191.wav,summer,morning,marwre,United States,100
11379,XC347354.wav,winter,day,foxspa,United States,100
11422,XC348138.wav,summer,day,pasfly,Mexico,100
11423,XC348139.wav,summer,day,pasfly,Mexico,100
11424,XC348140.wav,summer,morning,pasfly,Mexico,100
11425,XC348141.wav,summer,morning,pasfly,Mexico,100
11426,XC348142.wav,summer,morning,pasfly,Mexico,100
11427,XC348143.wav,summer,morning,pasfly,Mexico,100
11428,XC348144.wav,summer,morning,pasfly,Mexico,100
11429,XC348145.wav,summer,morning,pasfly,Mexico,100
11430,XC348146.wav,summer,day,pasfly,Mexico,100
11431,XC348149.wav,summer,morning,pasfly,Mexico,100
11432,XC348150.wav,summer,morning,pasfly,Mexico,100
11433,XC348151.wav,summer,morning,pasfly,Mexico,100
11434,XC348153.wav,summer,morning,pasfly,Mexico,100
11435,XC348155.wav,summer,morning,pasfly,Mexico,100
11436,XC348156.wav,summer,morning,pasfly,Mexico,100
11438,XC348361.wav,spring,unknown,annhum,Mexico,100
11442,XC348366.wav,summer,morning,daejun,Mexico,100
11443,XC348367.wav,summer,day,daejun,Mexico,100
11444,XC348368.wav,summer,morning,daejun,Mexico,100
11445,XC348369.wav,summer,day,daejun,Mexico,100
11446,XC348370.wav,summer,morning,daejun,Mexico,100
11447,XC348371.wav,summer,morning,daejun,Mexico,100
11448,XC348373.wav,summer,morning,daejun,Mexico,100
11449,XC348374.wav,summer,morning,daejun,Mexico,100
11450,XC348376.wav,winter,day,cacwre,United States,100
11460,XC348597.wav,summer,morning,whbnut,Mexico,100
11461,XC348602.wav,summer,day,whbnut,Mexico,100
11494,XC348959.wav,summer,day,herthr,Mexico,100
11495,XC348961.wav,summer,day,herthr,Mexico,100
11496,XC348963.wav,summer,day,gnttow,Mexico,100
11498,XC348985.wav,winter,day,annhum,United States,100
11501,XC349068.wav,summer,day,warvir,Mexico,100
11517,XC349358.wav,spring,day,cacwre,Mexico,100
11518,XC349359.wav,spring,day,cacwre,Mexico,100
11519,XC349453.wav,spring,morning,dowwoo,United States,100
11525,XC349554.wav,spring,morning,sonspa,United States,100
11526,XC349555.wav,spring,morning,sonspa,United States,100
11531,XC349624.wav,winter,day,wesmea,United States,100
11553,XC350099.wav,winter,day,gockin,Mexico,100
11558,XC350269.wav,winter,morning,cacwre,United States,100
11586,XC350758.wav,spring,morning,whbnut,United States,100
11587,XC350759.wav,summer,morning,whbnut,United States,100
11588,XC350764.wav,winter,day,annhum,United States,100
11589,XC350765.wav,spring,morning,whbnut,United States,100
11590,XC350766.wav,spring,day,whbnut,United States,100
11591,XC350769.wav,summer,morning,whbnut,United States,100
11592,XC350770.wav,summer,unknown,whbnut,United States,100
11593,XC350771.wav,summer,day,whbnut,United States,100
11597,XC350792.wav,winter,day,gockin,Mexico,100
11598,XC350797.wav,summer,morning,whbnut,United States,100
11599,XC350799.wav,summer,day,whbnut,United States,100
11600,XC350806.wav,summer,day,whbnut,United States,100
11601,XC350807.wav,summer,day,whbnut,United States,100
11602,XC350812.wav,summer,day,whbnut,United States,100
11603,XC350816.wav,summer,day,whbnut,United States,100
11604,XC350818.wav,summer,day,whbnut,United States,100
11605,XC350822.wav,summer,morning,whbnut,United States,100
11623,XC351038.wav,summer,morning,bewwre,United States,100
11624,XC351041.wav,spring,day,bewwre,United States,100
11625,XC351049.wav,spring,unknown,bewwre,United States,100
11626,XC351058.wav,summer,unknown,bewwre,United States,100
11627,XC351065.wav,summer,morning,bewwre,United States,100
11630,XC351075.wav,spring,unknown,bewwre,United States,100
11631,XC351076.wav,spring,unknown,bewwre,United States,100
11632,XC351078.wav,spring,unknown,bewwre,United States,100
